content,Positive,Neutral,Negative,Sentiment
偶尔还跳出点分屏特效歌舞之类的提神段落。,0.5788182,,0.4211818,positive
当我看到男女主坐在犹如qq视频特效般的雪花下浪漫的时候，,0.53838316,,0.46161684,positive
雪花效果三毛特效？,0.61336087,,0.38663913,positive
雪居然是后期特效P的，,0.3707306,,0.6292694,negative
赌五毛雪花戏是特效,0.44873292,,0.55126708,negative
这雪花的五毛特效。,0.50202034,,0.49797966,positive
！雪花特效堪比ab抠图，,0.31873592,,0.68126408,negative
1.从特效和技术上讲，,0.47648927,,0.52351073,negative
6.科幻特效技术有了巨大进步，,0.51090435,,0.48909565,positive
最后表扬一下片尾的《流浪地球》小说的特效，,0.67141419,,0.32858581,positive
电影剧本、特效都很扎实，,0.69052108,,0.30947892,positive
特效满分，,0.50852584,,0.49147416,positive
预算有限但特效很真。,0.60766061,,0.39233939,positive
本以为特效会有亮眼的地方，,0.41989886,,0.58010114,negative
网上打分高大概是因为特效吧。,0.64525554,,0.35474446,positive
只看到国产电影最高水准的特效。,0.59668327,,0.40331673,positive
这部电影只能证明我们的特效起步了，,0.52505871,,0.47494129,positive
特效确实没话说，,0.50017229,,0.49982771,positive
本应三分是全给特效的。,0.48911856,,0.51088144,negative
《流浪地球》还没解决的问题：1.特效与视听语言的结合问题。,0.43398809,,0.56601191,negative
特效会做了，,0.5129873,,0.4870127,positive
特效三星算正常，,0.54348992,,0.45651008,positive
特效粗糙，,0.27378604,,0.72621396,negative
特效部分也很扎实，,0.63277559,,0.36722441,positive
纯粹就是一个砸钱的工业特效大片，,0.38590009,,0.61409991,negative
毕竟起码特效水平是上去了，,0.4713261,,0.5286739,negative
特效够震撼，,0.56261738,,0.43738262,positive
评分绝大部分给画面特效。,0.52681798,,0.47318202,positive
特效上的确不算尴尬了，,0.49835123,,0.50164877,negative
能有部特效还看得过去的硬科幻国产片是值得鼓励的，,0.60019599,,0.39980401,positive
完全不输好莱坞的后期特效。,0.50698763,,0.49301237,positive
美术、特效一大进步，,0.71936234,,0.28063766,positive
过多展现特效，,0.52750567,,0.47249433,positive
从世界观打造和特效来说比预期好太多，,0.63915167,,0.36084833,positive
特效没什么好挑剔的，,0.71808253,,0.28191747,positive
但科幻电影也不是只有特效吧。,0.59805385,,0.40194615,positive
建構世界和特效上看得出非常用心；然而「戲」和「人物」卻都處理得欠佳：這麼多人的群戲，,0.54611488,,0.45388512,positive
那么这部电影确实在特效上做到国内目前为止的最好。,0.65660951,,0.34339049,positive
请各位扪心自问里面的特效，,0.43534179,,0.56465821,negative
特效，,0.49893757,,0.50106243,negative
特效做得蛮好的，,0.72165959,,0.27834041,positive
视觉特效尤其出彩，,0.54279468,,0.45720532,positive
特效营造的末日奇观令人叹服，,0.38980771,,0.61019229,negative
特效确实值得赞，,0.71814972,,0.28185028,positive
特效不错，,0.73101735,,0.26898265,positive
设定、特效、画面。,0.52559784,,0.47440216,positive
特效质感差，,0.26904177,,0.73095823,negative
渣特效，,0.34126165,,0.65873835,negative
特效不错剧情硬伤,0.4622403,,0.5377597,negative
特效假，,0.42498816,,0.57501184,negative
特效看上去宏大却显得空洞廉价，,0.66244918,,0.33755082,positive
这部电影证明了——1、中国导演在技术层面完全有能力拍出不逊色于好莱坞科幻大片的特效场面。,0.56675705,,0.43324295,positive
特效还行，,0.60295703,,0.39704297,positive
特效也还不错，,0.73101459,,0.26898541,positive
至少在这部电影里所有人都是在认真演、认真导、认真拍摄、认真准备道具、认真制作特效，,0.68664782,,0.31335218,positive
国内特效，,0.49678556,,0.50321444,negative
硬不起来的…【想夸一句特效的确拿得出去结果看到字幕一大片Weta工作人员名单，,0.51616952,,0.48383048,positive
特效很好但剧情真的太烂。,0.70677751,,0.29322249,positive
蒙层雾的特效可能能糊弄很多人，,0.47412522,,0.52587478,negative
但是电影工业又不止于特效，,0.44818808,,0.55181192,negative
渣特效，,0.34126165,,0.65873835,negative
鬼怪造型特效做的都挺惊艳的，,0.63709943,,0.36290057,positive
特效部分还行，,0.65538309,,0.34461691,positive
特效抠脚，,0.28375174,,0.71624826,negative
中间的部分特效。,0.50359893,,0.49640107,positive
特效总会放一个巨大的求根公式呢？,0.40174579,,0.59825421,negative
两毛钱特效加上老套剧情，,0.48047865,,0.51952135,negative
更别说那辣眼睛的五毛特效。,0.46542391,,0.53457609,negative
除了还大致在线的特效打斗&枪战。,0.49719917,,0.50280083,negative
虽然有小说加持但片子是真的说不通不是每部没表情耍帅装酷配上枪炮爆炸的特效就可以称为商业片卖钱老式的政治阴谋论和完全没有落脚点的角色塑造真的没有可观赏性露比罗斯在演技上一直突破不了即使够帅也还是花瓶更别提没有记忆点的年轻男主了,0.37802553,,0.62197447,negative
特效妆水平也不行。,0.30493013,,0.69506987,negative
让周迅特效化妆后分饰两角，,0.50059976,,0.49940024,positive
后来发现是为了区分两角的特效妆。,0.48255769,,0.51744231,negative
一是人家的战争戏制作水平和视觉特效更为成熟，,0.43746979,,0.56253021,negative
本片在大场面和特效上依旧有不少看点，,0.60558016,,0.39441984,positive
开头特效比较差，,0.26938368,,0.73061632,negative
看起来火爆刺激的动作戏全都是用特效堆出来的，,0.5030201,,0.4969799,positive
特效是真的好水上飞机的那一场足够优秀，,0.66203465,,0.33796535,positive
在烧钱的实景+特效加持下，,0.55114053,,0.44885947,positive
特效把控更为成熟。,0.53864824,,0.46135176,positive
道具和特效融合的完成度相当高，,0.60909696,,0.39090304,positive
油腻的特效镜头夹杂着生硬的台词，,0.35760702,,0.64239298,negative
各种假到离谱的特效镜头差点给我看吐了。,0.30216474,,0.69783526,negative
开头第一场救援戏的特效还有些假。,0.50516821,,0.49483179,positive
特效场景一眼看假，,0.48904312,,0.51095688,negative
开头特效是不是没给够钱啊？,0.27995853,,0.72004147,negative
四次发生于不同场景下的救援得益于特效的加持产出了宛若临场的视觉冲击，,0.52141026,,0.47858974,positive
开头要不是那特效不然我还以为是深海浩劫。,0.43416227,,0.56583773,negative
一开场的五毛特效海上钻井救援假得十分劝退，,0.40002271,,0.59997729,negative
即使某些地方特效很明显；生硬的文戏，,0.46064595,,0.53935405,negative
等了一年的电影没有让人失望剧情其实很简单或者可以说是老套但胜在节奏快全程非常紧张特效配乐和演员的演技相得益彰观者随着主角的视角进入剧情有IMAX和特效加持犹如身临其境,0.43486207,,0.56513793,negative
虽然特效水准可圈可点，,0.67077955,,0.32922045,positive
加上特效比较假，,0.40868465,,0.59131535,negative
大场面大爆破精特效快节奏，,0.68825587,,0.31174413,positive
特效逼真，,0.40185277,,0.59814723,negative
中间强塞几场特效场面。,0.60044183,,0.39955817,positive
专业性和特效很强！,0.60684022,,0.39315978,positive
开篇第一段特效太流浪地球了毫无真实感，,0.5816372,,0.4183628,positive
特效8太假了,0.30211462,,0.69788538,negative
真的用在了特效上？,0.48914013,,0.51085987,negative
实景与特效差别太大了。,0.29052054,,0.70947946,negative
特效0分！,0.42955003,,0.57044997,negative
是因为疫情导致资金短缺所以特效做得人都变形五毛都不值得是吗？,0.42352266,,0.57647734,negative
1星给场景和特效,0.59564307,,0.40435693,positive
就可以拥有特效，,0.71756536,,0.28243464,positive
才能拥有特效。,0.62822661,,0.37177339,positive
雪崩和沙漠的特效更是一塌糊涂，,0.28306876,,0.71693124,negative
故事、特效、装发、建筑，,0.53953434,,0.46046566,positive
无论是剧情还是特效都是二十年前的水平，,0.48170717,,0.51829283,negative
蒲松龄画布特效的恐怖支配。,0.29484234,,0.70515766,negative
五块钱特效，,0.46052219,,0.53947781,negative
开头龙王特效和结尾给孩子们讲故事是《神探蒲松龄》。,0.54429163,,0.45570837,positive
9.9的特效。,0.46865128,,0.53134872,negative
这种从海报字体到剧本特效一以贯之的谜之审美放在三十年前也许会有人买账吧,0.49642996,,0.50357004,negative
郭敬明特效，,0.51642533,,0.48357467,positive
特效要宏大，,0.69455834,,0.30544166,positive
各种特效场面和陌生脸，,0.4366623,,0.5633377,negative
但特效以及成龙大哥跟施瓦辛格的世纪对决动作场面还是比较有看点的,0.66055035,,0.33944965,positive
不过实力演绎了什么叫“一大波掉粉”的特效。,0.52392929,,0.47607071,positive
不过特效还可以。,0.72893275,,0.27106725,positive
观众们在忍受了两小时姚星彤的破烂演技、自以为是的中华文化输出、糟糕的译制国语台词、威亚痕迹明显的武打场面、烂到极致的剧本、平平无奇的特效、云里雾里的设定以及过程中的生理不适感之外，,0.36185208,,0.63814792,negative
特效没得说。,0.62978012,,0.37021988,positive
毕竟特效啥的也还看得过去看得出来是大制作，,0.6091608,,0.3908392,positive
特效场面也不算多，,0.67398929,,0.32601071,positive
特效还是不错的，,0.73031953,,0.26968047,positive
东西混合的魔幻剧情和特效，,0.39281726,,0.60718274,negative
特效扎眼。,0.44691168,,0.55308832,negative
如果电影特效更好那就不错了！,0.72470226,,0.27529774,positive
你说特效也不错，,0.72538862,,0.27461138,positive
剧情无脑漏洞百出；特效不够逼真；演员角色塑造跟木偶戏一样僵硬（成龙大哥除外）；奇幻电影的插曲竟然像极了晚会大合唱；最最最折磨人的是国语配音，,0.30623205,,0.69376795,negative
不过最后黑熊特效做的是真不错，,0.62175048,,0.37824952,positive
特效还不错，,0.73081513,,0.26918487,positive
特效还是挺酷的...,0.65994904,,0.34005096,positive
特效差。,0.2690997,,0.7309003,negative
3星剧情还行特效不错,0.70532265,,0.29467735,positive
要不是偶尔有几个超能力特效出来，,0.49068723,,0.50931277,negative
特效挽回点分数。,0.50057649,,0.49942351,positive
后半段特效加持酷得不行，,0.48400985,,0.51599015,negative
单薄的故事显得特效充足，,0.47740593,,0.52259407,negative
一些段落草的特效有些假，,0.31813439,,0.68186561,negative
高草丛间俯视特效加分。,0.51945311,,0.48054689,positive
草的特效有点假。,0.27990638,,0.72009362,negative
还是有一点点视觉特效的。,0.50445861,,0.49554139,positive
剧情需要反复观看斟酌才能推敲完整但个人觉得特效和画面已经做得很不错演员也挺卖力演出设定新颖还是值得鼓励下！,0.70164516,,0.29835484,positive
1个多小时能讲完的东西居然用了2个半小时；不论场景还是道具特效拍摄手法都让我不敢相信这是2019年的电影；剧情漏洞一大堆，,0.34659126,,0.65340874,negative
特效不错，,0.73101735,,0.26898265,positive
除了特效，,0.44718963,,0.55281037,negative
也可以说除了特效，,0.57463233,,0.42536767,positive
韩国班底的特效缺陷很明显本就是个情窦初开的故事硬要配一个扁平毫无说服力的末世世界观小分队还不如中国特供环太平洋,0.33570035,,0.66429965,negative
半星特效（特效还比不上半年前小破球特效），,0.34996012,,0.65003988,negative
这颗星给特效公司，,0.29994879,,0.70005121,negative
画面、特效和上海沉没能看、可喜。,0.59907912,,0.40092088,positive
特效——我求您别贴着「流浪地球」宣传了，,0.53533004,,0.46466996,positive
特效无细节，,0.51605505,,0.48394495,positive
但对于其中的特效还是很佩服的。,0.58829181,,0.41170819,positive
特效和形式跟《变形金刚》都没可比性，,0.54075311,,0.45924689,positive
特效马马虎虎，,0.2971394,,0.7028606,negative
特效和配乐的品味都很低。,0.55344443,,0.44655557,positive
特效真的真的贼棒，,0.61260945,,0.38739055,positive
特效完全可以！,0.66500903,,0.33499097,positive
除了特效就是绿幕前摆摆动作+鹿晗画外音独白，,0.51621726,,0.48378274,positive
最需要夸赞的就是特效，,0.64583695,,0.35416305,positive
一看就知道是特效。,0.49018009,,0.50981991,negative
1.上海堡垒电影特效实在太炫酷，,0.44916438,,0.55083562,negative
特效满分！,0.71898939,,0.28101061,positive
其实特效还不错啦,0.7002135,,0.2997865,positive
全片最大的亮点可能就是特效还好一些吧，,0.62172496,,0.37827504,positive
不过如果放在现在国产电影的特效程度上来讲也算是中高等，,0.56666525,,0.43333475,positive
特效也不是一个级别的。,0.28658559,,0.71341441,negative
影片的特效也是灾难级别，,0.43653983,,0.56346017,negative
就被利用着拿来吹已经2019年的中国科幻特效？,0.39926735,,0.60073265,negative
这次《上海堡垒》是真的失败首先特效不过关，,0.36301813,,0.63698187,negative
